"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1940978090739740849","Fri Jul 04 03:36:53 +0000 2025","0","perang pera ang mga potek kala mo tatakbuhan eh hahahaaha","1940978090739740849","","","tl","","0","0","0","https://x.com/undefined/status/1940978090739740849","814097169326055424",
"1940977778800972114","Fri Jul 04 03:35:38 +0000 2025","0","baru juga bangun udah ada perang dunia ke tiga ajg","1940977778800972114","","","in","","0","1","0","https://x.com/undefined/status/1940977778800972114","1415117718",
"1940977567965876312","Fri Jul 04 03:34:48 +0000 2025","1","Terungkap! Ratusan Aplikasi Populer di HP Ternyata Dibuat Eks Mata-Mata Israel Raup Cuan untuk Perang Genosida - - #aplikasiisrael #untungbesar #biayagenosidadigaza #mdkan https://t.co/l6676Lrn7I","1940977567965876312","https://pbs.twimg.com/media/Gu-8ugAb0AESIaP.jpg","","in","","0","1","1","https://x.com/undefined/status/1940977567965876312","456426648",
"1940913805988712792","Fri Jul 04 03:34:07 +0000 2025","0","@neVerAl0nely_ Perang sekalian susah sama sama","1940977394330095817","","neVerAl0nely_","in","","0","0","0","https://x.com/undefined/status/1940977394330095817","1732355903142100992",
"1940799341327011934","Fri Jul 04 03:33:19 +0000 2025","1","@MVanro10935 @cumaseorangwibu @BudiBukanIntel Pantesan diusahain sampe perang wkwk. Kalau orang biasa pasti ga dipedulikan.","1940977193020281052","","MVanro10935","in","","0","0","0","https://x.com/undefined/status/1940977193020281052","1367993626119139328",
"1940972123910295708","Fri Jul 04 03:33:02 +0000 2025","0","@exesctve ⠀ Aku mau ditinggal perang gimana nga rindu. ⠀","1940977124627845495","","exesctve","in","","0","0","0","https://x.com/undefined/status/1940977124627845495","1370377783",
"1940901364206534775","Fri Jul 04 03:28:47 +0000 2025","0","SALAM SEJAHTERA BAB PERANG DIARAHKAN KE IRAN SELEPAS UKRAINE YE BABNYA IN ACCORDANCE ROYAL BRITISH RUSSIA ISRAEL AMERICA URUSKAN KEDAULATAN NEGARAKU MALAYSIA KERAJAAN RAJA RAJA MELAYU ISLAM MALAYSIA KERAJAAN RAJA RAJA MELAYU ISLAM NUSANTARA","1940976053520159150","","MOHAMMADILHAMI5","in","","0","0","0","https://x.com/undefined/status/1940976053520159150","1526256690840375296",
"1940976016438317333","Fri Jul 04 03:28:38 +0000 2025","1","ogah gue ngga mau duit pajak gue dipake buat nolong ni orang kagak jelas cuma karena dia asalnya keluarga kaya doang. let him taste his own stupidity. jurnalis perang bukan. aktivis ham bukan. terlalu banyak duit habis cuma buat nolong dia. keluarganya aja yg setor ke Junta.","1940976016438317333","","","in","","0","0","3","https://x.com/undefined/status/1940976016438317333","40649595",
"1940975926671823070","Fri Jul 04 03:28:17 +0000 2025","0","Males banget gaya luuu udh kyk ngomongin konspirasi perang dunia ketiga ","1940975926671823070","","","in","","0","0","0","https://x.com/undefined/status/1940975926671823070","124090988",
"1940712118862729525","Fri Jul 04 03:27:53 +0000 2025","0","@MahasiswaPeraya Lo tuh pahlawan hati sih berjuang di medan perang yang sama terus. #TheExMorningEP7","1940975826083958806","","MahasiswaPeraya","in","","0","0","0","https://x.com/undefined/status/1940975826083958806","1865006686903373827",
"1940975662028001685","Fri Jul 04 03:27:14 +0000 2025","1","tapi emg aura yuning di tpob tuh kluar bgt aku baru kecintaan dia disitu di drama sblmnya ganteng tpi yg bneran nyadar sampe anjir ganteng bgt coy kmn aja gw slama ini tuh ya di tpob pdhl mkup dia disitu lebih natural gasii apalagi pas abis perang gt aaaaa","1940975662028001685","","","in","","0","0","0","https://x.com/undefined/status/1940975662028001685","1860301425869303808",
"1940974083942109233","Fri Jul 04 03:26:21 +0000 2025","0","Kemudian akan lebih bodoh lagi kalau mahasiswa ternyata justru malah termakan permainan itu dan bertempur satu sama lain. Perang horizontal padahal aktor utamanya bukan di antara kita. Sayangnya semua itu terjadi kini. Ya kita bodoh kawan.","1940975441294356481","","hanifzulfan_","in","","0","0","0","https://x.com/undefined/status/1940975441294356481","1216744280246505473",
"1940967998648619427","Fri Jul 04 03:24:38 +0000 2025","0","ㅤ Tanganku yang semula menggenggam tongkat sihir dengan kuat mulai bergetar bersamaan dengan semakin goyahnya hatiku diterkam ketakutan. Jantungku berdebar seperti genderang perang. ㅤ","1940975010161852447","","dazlcd","in","","0","1","0","https://x.com/undefined/status/1940975010161852447","1922134899903102976",
"1940974460464779648","Fri Jul 04 03:22:27 +0000 2025","1","gara-gara game this war of mine jadi tertarik baca ttg sejarah bosnia-herzgovina dan perang yugoslavia","1940974460464779648","","","in","","0","1","0","https://x.com/undefined/status/1940974460464779648","113012983",
"1940579833287004611","Fri Jul 04 03:22:05 +0000 2025","0","@hosin_engi @RWWReborn Mau mualaf mau apa kek itu urusan anda. Namanya perang selalu ada korban jangan cengeng. Suruh hamas berhenti mau ga? Gamau kan? Begitu juga israel tentu gamau.Batu ketemu batu yaudah tinggal siapa duluan yg pecah. Ribet!","1940974367368008029","","hosin_engi","in","","0","0","0","https://x.com/undefined/status/1940974367368008029","1532565043875049474",
"1940967028267127232","Fri Jul 04 03:19:44 +0000 2025","4","@Jediimar @feroferraferri @RIPDEMOKRASI @gtobing2903 @EviDrajat @_aji_satrio_ @ebonXboy @B4r4_Akbar @bonapasogit24 @petruspasaribuu @PCReborn172737 Medan perang ","1940973776348631207","","Jediimar","in","","0","3","0","https://x.com/undefined/status/1940973776348631207","941458748",
"1940856700204093525","Fri Jul 04 03:19:42 +0000 2025","0","@gazmen_reggie Fallen nga pero sangkaterba ang sumusunod dahil walang napaparusahan. Jinggoy Revilla at Ponce nga hindi pa isinusuli ang perang ninakaw!","1940973768668799095","","gazmen_reggie","tl","","0","0","0","https://x.com/undefined/status/1940973768668799095","1396729933662064642",
"1940973327109312960","Fri Jul 04 03:17:57 +0000 2025","0","Kasus WNI di Myanmar Dasco Usul Operasi Militer Selain Perang Jika Diplomasi Gagal #berita #prabowo #presiden #indonesia #gibran #wapres #myanmar #OMSP #militer #Dasco #WNI #tds4injakarta #Pagii #MisiBudaya #NoVC https://t.co/NfYik3G9pw","1940973327109312960","https://pbs.twimg.com/amplify_video_thumb/1940972868449484800/img/KtMQBlwUMFp94s6M.jpg","","in","","0","0","0","https://x.com/undefined/status/1940973327109312960","1774976066509312000",
"1940712118862729525","Fri Jul 04 03:17:37 +0000 2025","0","@MahasiswaPeraya Kamu tuh pejuang sejati buat perang yang udah kalah dari awal. #TheExMorningEP7","1940973245215420477","","MahasiswaPeraya","in","","0","0","0","https://x.com/undefined/status/1940973245215420477","1865006686903373827",
"1940703373696663697","Fri Jul 04 03:16:20 +0000 2025","0","@tanyakanrl wen iahhh mejaku kayak abis perang","1940972919745810531","","tanyakanrl","in","","0","0","0","https://x.com/undefined/status/1940972919745810531","1034961271068606464",
"1940792128072044685","Fri Jul 04 03:15:53 +0000 2025","0","@gadingnstn Hot take: It's not the AI buat mobile device development (terutama kalau tujuan utamanya jualan mau nyaingin iphone ya) Tapi how do you communicate to most people kalau AI itu important in mobile phone alias marketingnya wkwk Medan perang aslinya bukan di fitur tapi di pasar","1940972806667489699","","gadingnstn","in","","0","1","0","https://x.com/undefined/status/1940972806667489699","855382858495479810",
"1940904456520192446","Fri Jul 04 03:15:15 +0000 2025","1","@Tita83079013 Perang? Kejauhan.... Mau naik burung ???","1940972650014359841","","Tita83079013","in","","0","0","0","https://x.com/undefined/status/1940972650014359841","1213281894260822016",
"1940947453055832093","Fri Jul 04 03:13:08 +0000 2025","13","@basebuku Yang awal nder. sebelum perang. rasanya dunia pengen diberhentiin disaat itu aja pas mereka masih anak anak akademi bahagia dan gak mikirin perang pls. ","1940972114569580999","","basebuku","in","","0","2","0","https://x.com/undefined/status/1940972114569580999","1262148671069540352",
"1940971769353195996","Fri Jul 04 03:11:45 +0000 2025","0","UK secara rahsia benarkan pesawat perang Israel guna pengkalan udara https://t.co/rzt91zTKlN","1940971769353195996","","","in","","0","0","0","https://x.com/undefined/status/1940971769353195996","141515518",
"1940971425931862227","Fri Jul 04 03:10:24 +0000 2025","2","pada akhirnya penjual senjata yang memenangkan perang","1940971425931862227","","","in","","0","0","0","https://x.com/undefined/status/1940971425931862227","631705596",
"1940740745608220894","Fri Jul 04 03:10:10 +0000 2025","0","@DedynurPalakka @ILCTalkshow Sun Tzu bilang semua perang itu berdasarkan pada 'pengelabuan'. Walau kita bisa serang kita hrs bersikap seolah2 tdk bisa. Ketika gunakan kekuatan kita hrs kelihatan tdk merespon. Mungkin itu yg Gibran lakukan. susun kekuatan itu tdk perlu berisik.","1940971370877473027","","DedynurPalakka","in","","0","0","0","https://x.com/undefined/status/1940971370877473027","1896888621384466433",
"1940971362526679388","Fri Jul 04 03:10:08 +0000 2025","0","Satu hari ga perang gender di X chalange.","1940971362526679388","","","in","","0","0","0","https://x.com/undefined/status/1940971362526679388","1555201599211188224",
"1940666830529744909","Fri Jul 04 03:07:48 +0000 2025","0","@FSeprai @Sophyxyz @detikcom Banyak loh korban perang di negara lain spt Afrika dan lainnya dan lbh kejam dr ini tp kalian knp diam aja ya? Katanya kemanusiaan bukan agama? Atau yg kain bagi kalian bukan manusia. Cuma warga gaza yg manusia? Atau krn kalian ngincer donasi dunia yg triliunan rupiah?","1940970772400665000","","FSeprai","in","","0","0","0","https://x.com/undefined/status/1940970772400665000","1797507632166760449",
"1940969911515598946","Fri Jul 04 03:04:23 +0000 2025","0","4. Ini yah pemicu perang yg ora uwis2 itu om host @bluefadly @mnctrijaya ! JANGAN CUMAN BACAIN WA PENDENGAR SAMPE NGOS2AN YG ISINYA PLAYING VICTIM ! HANYA KORBAN DARI PALESTINA YG DIANGGAP BUT NOT @Israel ! JANGAN PADA JADI GAK INDEPENDEN!!! | @officialinews_ PEMRED @gaibfiles https://t.co/cfDSv7pLQI","1940969911515598946","https://pbs.twimg.com/media/Gu-12Slb0AUOix0.jpg","","in","","0","0","0","https://x.com/undefined/status/1940969911515598946","218477659",
"1940657772624072987","Fri Jul 04 03:03:09 +0000 2025","0","@yyssrrnn @Boediantar4 Hoaks tentang kehancuran Israel sering dibuat untuk propaganda anti-Israel membangkitkan semangat pendukungnya dan menimbulkan ketakutan. Dalam perang Juni 2025 Israel justru memukul mundur Iran bukan sebaliknya. Fakta dari sumber seperti Times of Israel: Israel menang ","1940969603683045714","","yyssrrnn","in","","0","1","0","https://x.com/undefined/status/1940969603683045714","1720665183188922368",
"1940932559292047639","Fri Jul 04 03:02:12 +0000 2025","0","@IndonesiaEmas99 Sisanya ya hrs kerja memang jk ingin dpt lebih. Y walau cari kerja sulit. Intinya hrs bersyukur. Tinggal d negara yg g terjadi perang. Lihat negara2 yg terlibat perang hidup mrk benar2 menderita. Boro2 bisa mkan n tdr dgn nyaman mrk lagi enak2an tdr n mkan aja tiba2 d rudal.","1940969362263093379","","IndonesiaEmas99","in","","0","1","0","https://x.com/undefined/status/1940969362263093379","1381135419278909443",
"1940969204779217333","Fri Jul 04 03:01:35 +0000 2025","0","Abou Jahjah berkata Kami tidak memburu sesiapa kami hanya membawa penjenayah perang ke mahkamah. Mereka takut akan kebenaran dan keadilan. ","1940969209191645308","","GlobalHayat","in","","0","1","0","https://x.com/undefined/status/1940969209191645308","1776176306352513024",
"1940969204779217333","Fri Jul 04 03:01:35 +0000 2025","0","HRF sebelum ini mengemukakan aduan kepada Mahkamah Jenayah Antarabangsa (ICC) terhadap 1 000 tentera Israel atas tuduhan jenayah perang jenayah kemanusiaan dan genosid di Gaza.","1940969207925014995","","GlobalHayat","in","","0","1","0","https://x.com/undefined/status/1940969207925014995","1776176306352513024",
"1940969204779217333","Fri Jul 04 03:01:34 +0000 2025","0","Israel mengharamkan kemasukan Pengerusi Hind Rajab Foundation (HRF) Dyab Abou Jahjah dan Karim Hassoun dari Belgium ke wilayah Palestin yang diduduki kerana usaha mereka membawa tentera Israel ke muka pengadilan atas jenayah perang di Gaza. https://t.co/C18GQoChUl","1940969204779217333","https://pbs.twimg.com/media/Gu-1M63XUAAbeDb.jpg","","in","","0","1","0","https://x.com/undefined/status/1940969204779217333","1776176306352513024",
"1940619313540747605","Fri Jul 04 03:00:55 +0000 2025","0","@tempodotco padahal presidennya tiap pidato selalu menyerukan perang terhadap koruptor jadi geli punya presiden cuma bisa omon2 . Bagaimana ini @Gerindra ???","1940969040656453923","","tempodotco","in","","0","0","0","https://x.com/undefined/status/1940969040656453923","1834487947686805505",
"1940969017025392950","Fri Jul 04 03:00:49 +0000 2025","0","Hamas Ingin Jaminan Gencatan Senjata akan Mengakhiri Perang di Gaza https://t.co/JsdWJjfZS6","1940969017025392950","","","in","","0","0","0","https://x.com/undefined/status/1940969017025392950","1578222594",
"1940927898333892982","Fri Jul 04 03:00:45 +0000 2025","0","@yappingfess iya nder aku udah hampir sebulanan perang dingin sama cowoku karena kita lagi ldr jugaa dan pas sama sama turunin ego terus kita udah baikan dan bertemu lagii memang awkward banget awal awal tapi lama kelamaan engga kok!","1940968997564174780","","yappingfess","in","","0","0","0","https://x.com/undefined/status/1940968997564174780","1546371638622814209",
"1940967934735872279","Fri Jul 04 02:59:52 +0000 2025","0"," Al-Quran secara tegas melarang riba bahkan MENGANCAM PELAKUNYA DENGAN PERANG dari Allah dan Rasul-Nya. https://t.co/fO1pgcsoXj","1940968776675348919","https://pbs.twimg.com/media/Gu-00DDbYAApcw2.jpg","sepeda2020","in","","0","0","0","https://x.com/undefined/status/1940968776675348919","1890567398190903296",
"1940968719888666877","Fri Jul 04 02:59:38 +0000 2025","0","UK secara rahsia benarkan pesawat perang Israel guna pengkalan udara #malaysiagazette https://t.co/sCHYGoFNqy","1940968719888666877","","","in","","0","0","0","https://x.com/undefined/status/1940968719888666877","1600369057",
"1940968600791404870","Fri Jul 04 02:59:10 +0000 2025","1","Saat perang terjadi di kawasan Timur Tengah beberapa waktu lalu beberapa WNI harus dievakuasi ke Azerbaijan sebelum menunggu kepulangan ke Tanah Air. https://t.co/H7EDFmNpLm","1940968600791404870","","","in","","0","0","0","https://x.com/undefined/status/1940968600791404870","1666303982007111680",
"1940951078163697959","Fri Jul 04 02:56:37 +0000 2025","0","@_natcchan Giliran beli alutsista baru buat pertahanan dibilang mau perang lawan siapa? ","1940967957083181431","","_natcchan","in","","0","0","0","https://x.com/undefined/status/1940967957083181431","205130957",
"1940967373873582394","Fri Jul 04 02:54:18 +0000 2025","0","Hamas Minta Jaminan Gencatan Senjata Mengarah ke Akhir Perang di Gaza https://t.co/v2JLhF4xGT","1940967373873582394","","","in","","0","0","0","https://x.com/undefined/status/1940967373873582394","1698580133068865536",
"1940610436329885803","Fri Jul 04 02:52:58 +0000 2025","0","@primastefan @mohmahfudmd Lah kalian maunya apa mau perang karna merasa jadi korban intoleransi?","1940967039432380763","","primastefan","in","","0","1","0","https://x.com/undefined/status/1940967039432380763","1265262339537858560",
"1940722728652492882","Fri Jul 04 02:52:30 +0000 2025","38","@AryJeay 3 Juli 1988 radar kapal USS Vincennes memancarkan sinyal darurat. Sebuah pesawat terbang melintas di atas Teluk Persia yang diproklamasikan secara sepihak oleh Amerika sebagai zona perang. Kapten kapal langsung memperingatkan pesawat itu untuk menyingkir. Tak digubris. Maka https://t.co/UlfR98ByxW","1940966921496834087","https://pbs.twimg.com/media/Gu-y9aoXIAAfHM7.jpg","AryJeay","in","","2","0","11","https://x.com/undefined/status/1940966921496834087","1126684769536733184",
"1940966811367088462","Fri Jul 04 02:52:03 +0000 2025","0","Hari ini dunia dipertontonkan dengan kekacauan. Semangat perang manusia menyala meledak-ledak. Tapi mereka lupa berjalan dalam ketidak samaan itu adalah sesuatu yang menyenangkan.","1940966811367088462","","","in","","0","0","0","https://x.com/undefined/status/1940966811367088462","32930259",
"1940966745646481485","Fri Jul 04 02:51:48 +0000 2025","0","Ayo lihat videoku di Shopee Video! https://t.co/HpAXcigYpn Svggest meerkat iran Israel Amerika Serikat Russia perang dunia 3 WW 3 jokowi ijazah Palsu Gaza free Palestina Palestine prabowo jum'at pagii dingin hujan basah https://t.co/0KGqEQfNDx","1940966745646481485","https://pbs.twimg.com/media/Gu-y-CIWIAAcxYp.jpg","","in","","0","0","0","https://x.com/undefined/status/1940966745646481485","1158648175214780419",
"1940966607322562939","Fri Jul 04 02:51:15 +0000 2025","0"," Alasan rasional lainnya mengapa AS lebih memilih perang tarif dibanding melancarkan perang konvensional atau melalui perang proksi lewat Taiwan untuk menghentikan kebangkitan China sebab cara ini lebih murah. Selengkapnya: https://t.co/flfXPGgA2M https://t.co/TifSCUIqA5","1940966607322562939","https://pbs.twimg.com/media/Gu-yoN6XQAAnCaI.jpg","","in","","0","0","0","https://x.com/undefined/status/1940966607322562939","411909531",
"1940958959273193628","Fri Jul 04 02:50:50 +0000 2025","0","@feminitsm @bfgrent biarkan aku menjadi matahari untuk mengilangkan mendung pada dirimu kalau matahariku tidak berhasil nanti aku minta bantuan pawang ujan. kalau pawang ujan ga berhasil aku siap jadi lelaki penghibur untuk kamu kita bisa ngobrol main game perang meme nonton video lucu. ","1940966504473952287","","feminitsm","in","","0","1","0","https://x.com/undefined/status/1940966504473952287","778142904200093697",
"1940933150584328680","Fri Jul 04 02:50:40 +0000 2025","0","@v4nc1_b0zz juga ketika dibilang bahwa laki2 dulu doyan perang.. Padahal knp berperang? karena untuk menegakkan agama Allah bukan karena doyan dan itupun ada juga yg ogah2an ikut makanya turun ayat juga bahwa gugur ketika berperang dapat pahala syahid. Saya hnya meluruskan isinya","1940966460920418335","","v4nc1_b0zz","in","","0","0","0","https://x.com/undefined/status/1940966460920418335","1750417688084799488",
"1940943768762699963","Fri Jul 04 02:50:19 +0000 2025","0","@shaashrr lagian negara asean yang alutistanya bagus cuma singapore dan doi juga menghindari perang karena lokasi dia yg sulit. asean cuma bisa kacau kalau outsider udah masuk wkwk","1940966373758468216","","shaashrr","in","","0","0","0","https://x.com/undefined/status/1940966373758468216","1272770845471944704",
"1940846328315367635","Fri Jul 04 02:47:45 +0000 2025","0","@wripzzz gara gara nonton film perang ini mah","1940965725847633984","","wripzzz","in","","0","1","0","https://x.com/undefined/status/1940965725847633984","1263668808457179137",
"1940578669111791646","Fri Jul 04 02:47:43 +0000 2025","0","@Narasi_winda masih bingung ketrampilan akrobat waktu perang gunanya apa ? tinggal pakai sniper habis smua","1940965719312945321","","Narasi_winda","in","","0","0","0","https://x.com/undefined/status/1940965719312945321","1535606438",
"1940965142621208942","Fri Jul 04 02:45:34 +0000 2025","0","Perang mungkin telah berakhir lebih dari seabad lalu Tapi medan tempur Aceh tak pernah benar-benar sunyi. Langkah kaki bisikan dan bayangan tetap menghuni malam.","1940965180038586819","","Hiseram_","in","","0","0","0","https://x.com/undefined/status/1940965180038586819","346154999",
"1940965142621208942","Fri Jul 04 02:45:34 +0000 2025","0","Hari ini sebagian kawasan bekas pertempuran masih dianggap angker. Ada yang mengaku mendengar teriakan perang. Ada pula yang mencium bau mesiu meskipun tak ada siapa-siapa. https://t.co/3AuT05pm37","1940965177463288009","https://pbs.twimg.com/media/Gu-xVQ4asAAyaoO.png","Hiseram_","in","","0","1","0","https://x.com/undefined/status/1940965177463288009","346154999",
"1940965142621208942","Fri Jul 04 02:45:31 +0000 2025","0","Menurut penduduk setempat Aceh bukan sekadar tanah biasa. Ia dijaga oleh para syuhada pejuang yang mati dalam perang suci. Dan jika kamu menginjak tanah itu dengan niat buruk mereka akan membuatmu tersesat selamanya.","1940965167044743651","","Hiseram_","in","","0","1","0","https://x.com/undefined/status/1940965167044743651","346154999",
"1940965142621208942","Fri Jul 04 02:45:27 +0000 2025","0","Letnan H.C. Zentgraaff adalah saksi hidupnya. Ia bukan orang sembarangan. Seorang veteran perang yang kelak menjadi jurnalis dan penulis dikenal karena kejujurannya dalam menggambarkan betapa mengerikan pengalaman militernya di Aceh.","1940965149021818963","","Hiseram_","in","","0","1","0","https://x.com/undefined/status/1940965149021818963","346154999",
"1940965142621208942","Fri Jul 04 02:45:26 +0000 2025","0","Perang Aceh adalah salah satu konflik paling brutal yang pernah dihadapi Belanda. Namun bukan hanya peluru yang menghantui pasukan kolonial. Di tengah belantara Aceh mereka juga melawan musuh tak kasat mata. https://t.co/5J9qWtGZaI","1940965146538791012","https://pbs.twimg.com/media/Gu-xO09bwAAKpwY.png","Hiseram_","in","","0","1","0","https://x.com/undefined/status/1940965146538791012","346154999",
"1940965142621208942","Fri Jul 04 02:45:26 +0000 2025","1","Hantu Perang Aceh - Di tengah kobaran Perang Aceh yang berdarah satu hal mengejutkan para serdadu Belanda: mereka tak hanya melawan manusia tapi juga arwah yang tak pernah mati. @bacahorror #bacahorror https://t.co/KTQFmp8Bpr","1940965142621208942","https://pbs.twimg.com/media/Gu-wX8RaIAAe_Sm.png","","in","","0","1","0","https://x.com/undefined/status/1940965142621208942","346154999",
"1940732312888791154","Fri Jul 04 02:45:16 +0000 2025","0","@AirinDatangLagi Negara lain lg sibuk buat persiapan perang teknologi baru dll. NKRI masih ribut soal ijasah aj... NGAKU GAK PUNYA aj kok ribet (GusDur) Soal pagar laut juga sdh bukan pake bambu lg.. tp sdh DICOR BETON. Awass !!! Pengalihan Isue.. Rakyat digoyang buzzer PEJABAT yg Enak.","1940965103815610713","","AirinDatangLagi","in","","0","0","0","https://x.com/undefined/status/1940965103815610713","1638755455664295937",
"1940964900723212305","Fri Jul 04 02:44:28 +0000 2025","1","intimidasi sipil terus giliran ada perang ngajakin sipil. pengecut!","1940964900723212305","","","in","","0","0","0","https://x.com/undefined/status/1940964900723212305","1005472161346174976",
"1940964882058564059","Fri Jul 04 02:44:23 +0000 2025","1","Amalan² yg dibuat ileh pendekar2 ulama2 perang dan seumpamanya datang bantuan bila di perlukan. لَّآ إِلَٰهَ إِلَّآ أَنتَ سُبْحَٰنَكَ إِنِّى كُنتُ مِنَ ٱلظَّٰلِمِينَ","1940964882058564059","","","und","","0","0","0","https://x.com/undefined/status/1940964882058564059","610439794",
"1940774973456732391","Fri Jul 04 02:43:36 +0000 2025","0","@Zero2Noobmaster @Naka_Kyotaru @LembagaKERIS China lah mana lagi yg ternak kapal perang kayak kacang goreng","1940964684020306252","","Zero2Noobmaster","in","","0","0","0","https://x.com/undefined/status/1940964684020306252","1648354065460649985",
"1940933779134071160","Fri Jul 04 02:41:18 +0000 2025","1","@KangManto123 Nggak pernah perang Kang.... ","1940964103662801098","","KangManto123","in","","0","0","0","https://x.com/undefined/status/1940964103662801098","1605933061455036416",
"1940964098734469507","Fri Jul 04 02:41:17 +0000 2025","0","Kebiadaban Israel memang sangat gila pasukan khusus mereka menyerbu rumah sakit yang masih aktif dengan cara menyamar sebagai nakes (perawat dan dokter) pengunjung dan juga pasien secara terang-terangan melakukan kejahatan perang!... https://t.co/zlDaVhlci8","1940964098734469507","https://pbs.twimg.com/ext_tw_video_thumb/1940964057928159235/pu/img/vpyURB94b1Dci--x.jpg","","in","","0","0","0","https://x.com/undefined/status/1940964098734469507","1609217017768472577",
"1938553464290001134","Fri Jul 04 02:39:48 +0000 2025","0","@svungho @shhoren Salam kenal kak sungho! Kalau aku mau ke masa lalu setting tempat di kendaraan milik pangeran franz ferdinant abis itu bisikin kuping sopirnya puter balik ege km salah belok ntar kena pangeran kena tembak terus jadi perang dunia 1 ni kalau belok sini ","1940963727140106253","","svungho","in","","0","0","0","https://x.com/undefined/status/1940963727140106253","915094453337047040",
"1940963031229649121","Fri Jul 04 02:37:02 +0000 2025","0","TNI ga usah perang lah tanam jagung dan padi aja. Source: https://t.co/MR9uE4k1az https://t.co/8uORO1a24r","1940963031229649121","","","in","","0","0","0","https://x.com/undefined/status/1940963031229649121","719200698",
"1940962873980969148","Fri Jul 04 02:36:25 +0000 2025","0","Nunggu perang nuklir ?? ","1940962873980969148","","","in","","0","0","0","https://x.com/undefined/status/1940962873980969148","1383301453528244224",
"1940789649867526667","Fri Jul 04 02:36:25 +0000 2025","0","@opseowyo suruh kurang kurangin mau perang dunia tiga","1940962873716756709","","opseowyo","in","","0","0","0","https://x.com/undefined/status/1940962873716756709","532823986",
"1940623372221927443","Fri Jul 04 02:36:18 +0000 2025","0","@indomiliter Hahahaa nyaris ajaa udah bangga benerrr.. Alutsista cm buat HUT 17an n Ceremony doang aja berharap duel udara dgn salah satu kekuatan militer superior pecah perang aja palingan jg TNI minta bantu rakyat.. Alutsista gk seberapa over proud nya ngk kira²","1940962845841412246","","indomiliter","in","","0","0","0","https://x.com/undefined/status/1940962845841412246","874722952226283521",
"1940960897524260874","Fri Jul 04 02:35:26 +0000 2025","0","Eh iya bukan sii?? Yg aku sebutin ni yg weishao jemput manman (weishao pulang perang manman pergi pulang kampung. Skrng mau ke wei mansion dijemput weishao) ni tu weishao di jalan ngurusin rakyat dulu akhirnya kejar2an gt deh mau ketemu manman tp ternyata dia nyampe duluan di","1940962629771841886","","lilleoyzi_","in","","0","1","0","https://x.com/undefined/status/1940962629771841886","1477767586423005190",
"1940959961376608601","Fri Jul 04 02:34:27 +0000 2025","46","@Marchfoward kita nak perang dengan siapa ? Kata2 macai politik cibai yang tak kisah pasal aset tentera sendiri yang dah usang","1940962379325739356","","Marchfoward","in","","0","1","2","https://x.com/undefined/status/1940962379325739356","1705855089410482176",
"1940725209121935514","Fri Jul 04 02:34:24 +0000 2025","0","@cobeh2022 kmren istri pilih prabowo alasannya krn prdiksi perang. istri pilih pak prabowo bukan wakilnya.","1940962367841702215","","cobeh2022","in","","0","0","0","https://x.com/undefined/status/1940962367841702215","701228099753549824",
"1940961388480155983","Fri Jul 04 02:30:30 +0000 2025","1","Rusia kembali melancarkan serangan drone ke Kyiv Ukraina beberapa jam setelah Presiden Amerika Serikat Donald Trump menyatakan kekecewaannya atas mandeknya upaya mengakhiri perang dalam percakapan dengan Presiden Vladimir Putin. Simak selengkapnya: https://t.co/KQlCzmRaUL https://t.co/fEvw9Pl3lz","1940961388480155983","https://pbs.twimg.com/media/Gu-t-rRXsAA7cb9.jpg","","in","","0","0","0","https://x.com/undefined/status/1940961388480155983","1582972008479920129",
"1940907230598930736","Fri Jul 04 02:30:15 +0000 2025","0","@PaltiWest Perang lo Muliono bak Suryadi","1940961324948922758","","PaltiWest","in","","0","0","0","https://x.com/undefined/status/1940961324948922758","1292152776231800832",
"1940738430318924213","Fri Jul 04 02:29:20 +0000 2025","0","@RizkyAgungW5 Patut di apresiasi Tp skrng era moderen peralatan perang secanggih apa pun masih kalah sama DRON VPV yg harganya murah kaya supra bapak","1940961094044090758","","RizkyAgungW5","in","","0","0","0","https://x.com/undefined/status/1940961094044090758","1822141075265388544",
"1940960886124073091","Fri Jul 04 02:28:31 +0000 2025","2","Putin tidak tunjuk sebarang kemajuan untuk tamatkan perang - Trump #BHdunia Putin menegaskan Moscow akan terus berusaha menyelesaikan punca sebenar konflik berkenaan. https://t.co/Ah4NiuW9bH","1940960886124073091","","","in","","0","0","0","https://x.com/undefined/status/1940960886124073091","63070483",
"1940933779134071160","Fri Jul 04 02:28:22 +0000 2025","0","@KangManto123 karena tentaranya udah sibuk di jabatan sipil jadi udah lupa cara pegang senjata buat perang","1940960847570055432","","KangManto123","in","","0","0","0","https://x.com/undefined/status/1940960847570055432","1846416632010379264",
"1940923510999720445","Fri Jul 04 02:28:12 +0000 2025","0","@wannafigh @ARSIPAJA Kita lihat aja jawa vs sunda konon katanya dua suku ini selalu berseberangan bahkan ada sejarah perang bubat","1940960807178952833","","wannafigh","in","","0","0","0","https://x.com/undefined/status/1940960807178952833","1797124612360409089",
